time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,city
2025-09-07T23:00,24.7,92,0.2,1008.0,9.2,182,Mumbai
2025-09-08T00:00,24.7,92,0.2,1007.3,10.6,184,Mumbai
2025-09-08T01:00,24.6,92,0.1,1006.5,11.8,186,Mumbai
2025-09-08T02:00,24.4,92,0.7,1006.0,13.3,190,Mumbai
2025-09-08T03:00,24.3,93,1.3,1006.0,13.9,190,Mumbai
2025-09-08T04:00,24.6,92,0.1,1005.9,14.0,187,Mumbai
2025-09-08T05:00,24.6,91,0.4,1006.1,13.5,193,Mumbai
2025-09-08T06:00,24.7,92,0.2,1006.1,12.3,183,Mumbai
2025-09-08T07:00,25.3,90,0.1,1006.5,11.8,189,Mumbai
2025-09-08T08:00,26.1,84,0.2,1007.4,15.0,197,Mumbai
2025-09-08T09:00,26.8,80,0.2,1007.7,15.8,201,Mumbai
2025-09-08T10:00,27.6,77,0.2,1007.9,16.6,209,Mumbai
2025-09-08T11:00,27.6,77,0.3,1007.7,16.6,216,Mumbai
2025-09-08T12:00,27.7,75,0.7,1007.2,17.1,218,Mumbai
2025-09-08T13:00,27.3,82,0.4,1006.4,15.3,217,Mumbai
2025-09-08T14:00,27.7,80,0.0,1005.6,14.7,221,Mumbai
2025-09-08T15:00,27.8,79,0.1,1005.3,13.2,226,Mumbai
2025-09-08T16:00,27.6,78,0.1,1005.2,12.9,233,Mumbai
2025-09-08T17:00,27.1,80,0.1,1005.2,12.8,232,Mumbai
2025-09-08T18:00,27.0,84,0.0,1006.0,9.1,236,Mumbai
2025-09-08T19:00,26.5,87,0.0,1006.4,7.2,219,Mumbai
2025-09-08T20:00,26.3,89,0.0,1007.3,6.1,208,Mumbai
2025-09-08T21:00,25.9,90,0.0,1008.2,5.5,203,Mumbai
2025-09-08T22:00,25.5,92,0.0,1008.8,5.4,182,Mumbai
2025-09-08T23:00,25.2,94,0.1,1008.7,7.1,173,Mumbai
2025-09-09T00:00,24.9,95,0.1,1008.3,6.7,164,Mumbai
2025-09-09T01:00,24.7,96,0.1,1007.9,6.8,158,Mumbai
2025-09-09T02:00,24.6,95,0.1,1007.7,6.9,143,Mumbai
2025-09-09T03:00,24.4,96,0.0,1007.3,7.2,141,Mumbai
2025-09-09T04:00,24.3,96,0.0,1007.4,7.4,133,Mumbai
2025-09-09T05:00,24.2,95,0.0,1007.7,7.7,139,Mumbai
2025-09-09T06:00,24.7,95,0.1,1007.7,7.0,148,Mumbai
2025-09-09T07:00,25.2,93,0.1,1008.4,8.8,149,Mumbai
2025-09-09T08:00,25.9,90,0.1,1009.2,10.3,153,Mumbai
2025-09-09T09:00,27.2,81,0.1,1009.6,10.4,169,Mumbai
2025-09-09T10:00,28.0,77,0.0,1009.5,10.1,186,Mumbai
2025-09-09T11:00,28.6,74,0.0,1009.3,10.3,195,Mumbai
2025-09-09T12:00,28.8,74,0.0,1008.7,9.8,204,Mumbai
2025-09-09T13:00,28.9,72,0.0,1008.1,10.1,207,Mumbai
2025-09-09T14:00,28.9,72,0.0,1007.5,10.0,214,Mumbai
2025-09-09T15:00,28.8,74,0.0,1007.2,9.8,221,Mumbai
2025-09-09T16:00,28.4,75,0.0,1006.8,9.3,233,Mumbai
2025-09-09T17:00,27.9,76,0.0,1006.8,8.7,248,Mumbai
2025-09-09T18:00,27.2,84,0.0,1007.8,9.4,257,Mumbai
2025-09-09T19:00,26.5,90,0.0,1008.4,5.8,272,Mumbai
2025-09-09T20:00,26.0,93,0.0,1009.0,2.7,262,Mumbai
2025-09-09T21:00,25.7,94,0.0,1009.9,1.3,304,Mumbai
2025-09-09T22:00,25.3,95,0.0,1010.1,1.4,320,Mumbai
2025-09-09T23:00,25.0,96,0.0,1009.9,0.8,63,Mumbai
2025-09-10T00:00,24.6,97,0.0,1009.5,2.3,119,Mumbai
2025-09-10T01:00,24.8,97,0.0,1009.0,3.5,141,Mumbai
2025-09-10T02:00,24.9,97,0.0,1008.6,3.2,124,Mumbai
2025-09-10T03:00,24.6,98,0.0,1008.3,3.5,118,Mumbai
2025-09-10T04:00,24.7,97,0.0,1008.3,4.6,126,Mumbai
2025-09-10T05:00,24.6,98,0.0,1008.8,4.9,118,Mumbai
2025-09-10T06:00,24.7,99,0.0,1009.6,4.6,81,Mumbai
2025-09-10T07:00,24.8,99,0.0,1010.1,4.9,80,Mumbai
2025-09-10T08:00,26.0,93,0.0,1010.9,4.2,85,Mumbai
2025-09-10T09:00,27.7,81,0.1,1010.9,1.7,108,Mumbai
2025-09-10T10:00,28.9,71,0.0,1011.0,1.7,229,Mumbai
2025-09-10T11:00,29.4,68,0.0,1010.3,5.0,251,Mumbai
2025-09-10T12:00,29.5,68,0.1,1009.7,7.3,260,Mumbai
2025-09-10T13:00,29.2,70,0.1,1008.8,9.4,273,Mumbai
2025-09-10T14:00,29.0,71,0.0,1007.9,10.6,284,Mumbai
2025-09-10T15:00,28.7,73,0.0,1007.3,11.0,284,Mumbai
2025-09-10T16:00,28.4,75,0.0,1006.9,11.9,288,Mumbai
2025-09-10T17:00,27.8,77,0.0,1006.9,11.7,299,Mumbai
2025-09-10T18:00,27.8,75,0.0,1007.4,8.0,308,Mumbai
2025-09-10T19:00,27.1,79,0.0,1008.1,6.4,315,Mumbai
2025-09-10T20:00,26.7,82,0.0,1008.7,5.9,320,Mumbai
2025-09-10T21:00,26.5,84,0.0,1009.4,5.2,319,Mumbai
2025-09-10T22:00,26.1,86,0.0,1009.8,3.6,327,Mumbai
2025-09-10T23:00,25.8,89,0.0,1010.0,2.9,7,Mumbai
2025-09-11T00:00,25.3,91,0.0,1009.6,2.3,39,Mumbai
2025-09-11T01:00,25.0,93,0.0,1008.6,1.2,27,Mumbai
2025-09-11T02:00,24.7,94,0.0,1007.9,1.7,77,Mumbai
2025-09-11T03:00,24.4,94,0.0,1008.0,2.7,127,Mumbai
2025-09-11T04:00,24.3,95,0.0,1008.0,2.4,163,Mumbai
2025-09-11T05:00,24.2,96,0.0,1008.1,2.5,180,Mumbai
2025-09-11T06:00,25.4,90,0.1,1008.6,7.2,258,Mumbai
2025-09-11T07:00,25.8,87,0.0,1009.1,3.7,235,Mumbai
2025-09-11T08:00,26.7,83,0.1,1010.0,3.8,251,Mumbai
2025-09-11T09:00,26.7,82,0.2,1010.3,6.2,300,Mumbai
2025-09-11T10:00,27.7,78,0.2,1010.3,4.0,300,Mumbai
2025-09-11T11:00,28.3,74,0.3,1009.8,5.5,287,Mumbai
2025-09-11T12:00,28.8,71,0.3,1009.5,7.1,277,Mumbai
2025-09-11T13:00,28.7,71,0.2,1008.5,8.6,280,Mumbai
2025-09-11T14:00,28.9,70,0.1,1007.8,10.2,283,Mumbai
2025-09-11T15:00,28.6,72,0.0,1007.0,11.0,281,Mumbai
2025-09-11T16:00,28.2,72,0.0,1007.1,11.5,290,Mumbai
2025-09-11T17:00,27.8,74,0.0,1007.1,10.5,297,Mumbai
2025-09-11T18:00,28.0,73,0.0,1007.8,10.1,303,Mumbai
2025-09-11T19:00,27.3,77,0.0,1008.7,6.2,322,Mumbai
2025-09-11T20:00,26.8,80,0.0,1009.3,6.9,317,Mumbai
2025-09-11T21:00,26.5,82,0.0,1009.9,4.8,323,Mumbai
2025-09-11T22:00,26.1,87,0.0,1010.2,2.7,332,Mumbai
2025-09-11T23:00,25.9,87,0.0,1009.9,1.4,320,Mumbai
2025-09-12T00:00,25.7,88,0.0,1009.2,2.1,301,Mumbai
2025-09-12T01:00,25.6,88,0.0,1008.6,1.7,302,Mumbai
2025-09-12T02:00,25.4,88,0.0,1008.1,1.3,315,Mumbai
2025-09-12T03:00,25.1,90,0.0,1007.8,2.2,312,Mumbai
2025-09-12T04:00,25.0,90,0.0,1007.7,2.5,315,Mumbai
2025-09-12T05:00,24.8,92,0.0,1008.1,2.0,315,Mumbai
2025-09-12T06:00,25.5,86,0.0,1008.7,5.7,281,Mumbai
2025-09-12T07:00,26.0,82,0.0,1009.4,5.4,274,Mumbai
2025-09-12T08:00,27.0,78,0.0,1010.1,3.8,275,Mumbai
2025-09-12T09:00,28.1,75,0.0,1010.4,4.5,286,Mumbai
2025-09-12T10:00,28.9,73,0.0,1010.7,4.3,312,Mumbai
2025-09-12T11:00,29.3,69,0.1,1010.4,6.6,299,Mumbai
2025-09-12T12:00,29.1,68,0.1,1009.5,10.3,301,Mumbai
2025-09-12T13:00,28.3,71,0.7,1008.5,9.7,321,Mumbai
2025-09-12T14:00,28.9,70,0.2,1007.3,11.8,303,Mumbai
2025-09-12T15:00,28.6,71,0.1,1006.9,12.9,306,Mumbai
2025-09-12T16:00,27.9,75,0.0,1006.9,11.8,316,Mumbai
2025-09-12T17:00,27.5,77,0.0,1006.9,9.8,317,Mumbai
2025-09-12T18:00,27.3,81,0.0,1007.8,8.0,335,Mumbai
2025-09-12T19:00,27.0,85,0.0,1008.4,4.3,360,Mumbai
2025-09-12T20:00,26.8,88,0.0,1008.9,3.8,19,Mumbai
2025-09-12T21:00,26.5,91,0.0,1009.4,1.9,29,Mumbai
2025-09-12T22:00,26.4,92,0.0,1009.7,1.8,53,Mumbai
2025-09-12T23:00,26.1,93,0.0,1009.3,2.1,59,Mumbai
2025-09-13T00:00,25.7,96,0.0,1008.5,1.3,82,Mumbai
2025-09-13T01:00,25.6,96,0.1,1008.4,2.0,85,Mumbai
2025-09-13T02:00,25.5,96,0.1,1007.9,2.2,95,Mumbai
2025-09-13T03:00,25.1,98,0.4,1007.6,1.2,51,Mumbai
2025-09-13T04:00,25.0,98,0.2,1007.7,1.3,360,Mumbai
2025-09-13T05:00,25.1,97,0.2,1008.0,2.9,360,Mumbai
2025-09-13T06:00,25.7,93,0.1,1008.5,3.9,347,Mumbai
2025-09-13T07:00,26.0,88,0.0,1009.0,5.1,352,Mumbai
2025-09-13T08:00,26.4,87,0.2,1009.6,2.7,352,Mumbai
2025-09-13T09:00,27.0,84,0.1,1010.0,3.3,13,Mumbai
2025-09-13T10:00,27.8,81,0.0,1010.0,5.2,344,Mumbai
2025-09-13T11:00,28.3,77,0.0,1009.6,6.6,319,Mumbai
2025-09-13T12:00,28.2,76,0.0,1009.0,8.7,308,Mumbai
2025-09-13T13:00,28.3,75,0.1,1007.5,12.1,310,Mumbai
2025-09-13T14:00,28.6,74,0.1,1006.7,13.7,309,Mumbai
2025-09-13T15:00,28.3,75,0.0,1006.0,14.6,305,Mumbai
2025-09-13T16:00,28.1,75,0.0,1006.1,13.5,307,Mumbai
2025-09-13T17:00,27.4,79,0.4,1006.7,11.0,310,Mumbai
2025-09-13T18:00,25.9,93,3.1,1007.5,8.4,312,Mumbai
2025-09-13T19:00,25.7,95,3.5,1007.9,8.9,313,Mumbai
2025-09-13T20:00,25.8,93,1.3,1008.6,8.6,323,Mumbai
2025-09-13T21:00,25.6,95,1.7,1009.3,7.0,310,Mumbai
2025-09-13T22:00,25.7,93,0.5,1009.4,8.2,320,Mumbai
2025-09-13T23:00,25.4,95,0.6,1009.1,5.1,343,Mumbai
2025-09-14T00:00,25.4,94,0.5,1008.3,6.3,325,Mumbai
2025-09-14T01:00,25.4,94,0.2,1007.6,7.3,320,Mumbai
2025-09-14T02:00,25.3,94,0.1,1007.3,6.9,329,Mumbai
2025-09-14T03:00,25.4,94,0.1,1007.4,5.5,328,Mumbai
2025-09-14T04:00,25.1,96,0.8,1007.3,6.2,338,Mumbai
2025-09-14T05:00,25.1,96,1.9,1007.7,3.1,339,Mumbai
2025-09-14T06:00,24.8,94,0.5,1007.7,8.0,350,Mumbai
2025-09-14T07:00,24.9,97,0.9,1008.3,5.9,18,Mumbai
2025-09-14T08:00,26.0,91,0.4,1009.2,5.9,360,Mumbai
2025-09-14T09:00,26.7,86,0.1,1009.7,5.8,351,Mumbai
2025-09-14T10:00,27.9,78,0.0,1009.7,4.0,355,Mumbai
2025-09-14T11:00,28.9,73,0.1,1009.2,6.6,331,Mumbai
2025-09-14T12:00,29.1,71,0.0,1008.3,8.5,297,Mumbai
2025-09-14T13:00,29.0,71,0.4,1007.4,13.5,293,Mumbai
2025-09-14T14:00,27.8,77,0.7,1006.5,15.6,294,Mumbai
2025-09-14T15:00,27.5,82,0.2,1006.2,14.2,303,Mumbai
2025-09-14T16:00,27.5,81,0.2,1006.2,12.7,305,Mumbai
2025-09-14T17:00,27.2,80,0.3,1006.4,13.4,305,Mumbai
2025-09-14T18:00,26.5,87,0.8,1007.2,12.0,314,Mumbai
2025-09-14T19:00,26.0,90,0.5,1008.0,7.7,329,Mumbai
2025-09-14T20:00,26.3,89,0.4,1008.4,8.8,321,Mumbai
2025-09-14T21:00,26.2,90,0.1,1009.0,9.0,337,Mumbai
2025-09-14T22:00,26.1,90,0.2,1009.4,8.1,347,Mumbai
2025-09-14T23:00,25.6,93,2.8,1009.1,4.7,337,Mumbai
2025-09-15T00:00,25.2,96,4.6,1008.8,3.8,5,Mumbai
2025-09-15T01:00,25.2,96,7.9,1008.0,3.1,10,Mumbai
2025-09-15T02:00,25.3,95,8.6,1007.5,5.0,289,Mumbai
2025-09-15T03:00,25.4,94,5.7,1007.6,6.0,299,Mumbai
2025-09-15T04:00,24.9,96,4.7,1007.3,8.6,323,Mumbai
2025-09-15T05:00,25.3,93,0.8,1007.6,8.8,313,Mumbai
2025-09-15T06:00,25.3,95,4.6,1007.1,9.8,294,Mumbai
2025-09-15T07:00,25.3,94,3.6,1007.5,10.2,311,Mumbai
2025-09-15T08:00,25.2,93,10.6,1008.3,7.5,307,Mumbai
2025-09-15T09:00,25.5,94,8.2,1008.7,8.7,307,Mumbai
2025-09-15T10:00,25.6,95,4.1,1008.5,9.3,314,Mumbai
2025-09-15T11:00,26.5,90,1.0,1008.7,9.5,302,Mumbai
2025-09-15T12:00,26.3,87,0.2,1007.4,10.6,304,Mumbai
2025-09-15T13:00,27.0,86,0.2,1006.3,13.5,286,Mumbai
2025-09-15T14:00,27.1,85,0.1,1005.5,16.2,293,Mumbai
2025-09-15T15:00,26.9,86,0.1,1005.1,15.7,303,Mumbai
2025-09-15T16:00,26.6,85,0.3,1005.0,15.3,300,Mumbai
2025-09-15T17:00,26.7,85,0.2,1005.3,12.6,301,Mumbai
2025-09-15T18:00,26.9,85,0.0,1006.1,10.2,315,Mumbai
2025-09-15T19:00,26.6,86,0.0,1007.1,10.2,314,Mumbai
2025-09-15T20:00,26.3,85,0.0,1008.0,10.0,309,Mumbai
2025-09-15T21:00,26.0,87,0.0,1008.6,8.0,298,Mumbai
2025-09-15T22:00,26.0,90,0.0,1008.8,7.3,286,Mumbai
2025-09-15T23:00,25.8,91,0.0,1008.2,5.5,293,Mumbai
2025-09-16T00:00,25.7,92,0.0,1007.6,5.1,302,Mumbai
2025-09-16T01:00,25.4,94,0.1,1007.2,3.3,306,Mumbai
2025-09-16T02:00,25.2,93,0.2,1006.6,3.4,276,Mumbai
2025-09-16T03:00,25.4,92,0.2,1006.3,4.8,299,Mumbai
2025-09-16T04:00,25.4,91,0.2,1006.2,3.6,290,Mumbai
2025-09-16T05:00,25.4,90,0.2,1006.5,3.6,311,Mumbai
2025-09-16T06:00,25.7,90,0.2,1006.9,7.2,302,Mumbai
2025-09-16T07:00,25.8,91,0.2,1007.6,6.6,279,Mumbai
2025-09-16T08:00,26.1,90,0.1,1008.3,6.7,308,Mumbai
2025-09-16T09:00,26.6,87,0.2,1008.7,5.7,332,Mumbai
2025-09-16T10:00,27.2,85,0.1,1008.9,5.3,336,Mumbai
2025-09-16T11:00,27.1,84,0.2,1008.6,5.2,311,Mumbai
2025-09-16T12:00,27.4,83,0.1,1007.6,7.8,299,Mumbai
2025-09-16T13:00,27.8,82,0.1,1006.4,9.3,288,Mumbai
2025-09-16T14:00,27.1,85,0.1,1005.5,11.8,286,Mumbai
2025-09-16T15:00,26.8,85,0.3,1005.3,11.4,283,Mumbai
2025-09-16T16:00,26.5,87,0.4,1005.3,9.6,287,Mumbai
2025-09-16T17:00,26.4,88,0.4,1005.4,7.7,286,Mumbai
2025-09-16T18:00,25.9,93,0.9,1006.5,5.1,216,Mumbai
2025-09-16T19:00,25.6,95,0.5,1006.7,4.0,238,Mumbai
2025-09-16T20:00,25.5,94,0.1,1007.6,6.2,216,Mumbai
2025-09-16T21:00,25.5,95,0.1,1008.3,5.1,188,Mumbai
2025-09-16T22:00,25.4,95,0.1,1008.5,5.2,192,Mumbai
2025-09-16T23:00,25.4,93,0.2,1008.4,5.0,178,Mumbai
2025-09-17T00:00,24.9,96,0.1,1007.8,3.6,162,Mumbai
2025-09-17T01:00,24.9,95,0.4,1007.2,3.5,141,Mumbai
2025-09-17T02:00,24.8,96,0.1,1006.7,3.6,127,Mumbai
2025-09-17T03:00,24.7,96,1.5,1006.5,2.8,105,Mumbai
2025-09-17T04:00,24.7,97,0.2,1006.4,3.3,119,Mumbai
2025-09-17T05:00,24.7,97,0.1,1006.7,2.2,85,Mumbai
2025-09-17T06:00,25.1,95,0.2,1007.0,2.7,160,Mumbai
2025-09-17T07:00,25.8,92,0.1,1007.6,1.9,131,Mumbai
2025-09-17T08:00,26.5,89,0.2,1008.3,2.3,148,Mumbai
2025-09-17T09:00,27.2,88,0.3,1008.7,3.3,174,Mumbai
2025-09-17T10:00,28.2,81,0.2,1008.9,2.7,222,Mumbai
2025-09-17T11:00,27.9,82,3.5,1008.6,8.4,230,Mumbai
2025-09-17T12:00,26.4,86,14.8,1007.8,9.9,249,Mumbai
2025-09-17T13:00,26.8,87,2.8,1006.2,4.8,326,Mumbai
2025-09-17T14:00,27.7,82,0.3,1005.2,8.1,274,Mumbai
2025-09-17T15:00,27.7,83,0.2,1004.9,9.7,273,Mumbai
2025-09-17T16:00,27.6,83,0.0,1004.8,9.5,289,Mumbai
2025-09-17T17:00,27.4,83,0.1,1005.3,8.3,288,Mumbai
2025-09-17T18:00,27.1,89,0.1,1005.6,4.5,310,Mumbai
2025-09-17T19:00,26.8,91,0.0,1006.5,2.5,339,Mumbai
2025-09-17T20:00,26.3,92,0.3,1007.1,1.8,270,Mumbai
2025-09-17T21:00,26.1,93,0.1,1008.1,1.5,249,Mumbai
2025-09-17T22:00,26.1,91,0.1,1008.2,2.3,309,Mumbai
2025-09-17T23:00,25.9,92,0.0,1007.8,0.9,360,Mumbai
2025-09-18T00:00,25.4,92,1.3,1007.3,2.2,265,Mumbai
2025-09-18T01:00,25.4,94,0.4,1006.8,1.4,50,Mumbai
2025-09-18T02:00,24.9,96,0.5,1006.4,2.4,153,Mumbai
2025-09-18T03:00,24.8,97,0.1,1006.3,2.4,197,Mumbai
2025-09-18T04:00,24.8,96,0.0,1006.4,1.3,188,Mumbai
2025-09-18T05:00,24.6,96,0.0,1006.7,1.8,174,Mumbai
2025-09-18T06:00,25.1,96,0.8,1006.9,1.9,17,Mumbai
2025-09-18T07:00,25.4,95,0.5,1007.6,3.3,29,Mumbai
2025-09-18T08:00,25.4,93,0.3,1008.3,4.6,54,Mumbai
2025-09-18T09:00,26.3,90,0.3,1008.9,2.6,74,Mumbai
2025-09-18T10:00,27.2,87,0.4,1008.8,0.4,333,Mumbai
2025-09-18T11:00,27.5,84,0.3,1008.2,3.5,261,Mumbai
2025-09-18T12:00,27.8,84,0.2,1007.3,6.7,261,Mumbai
2025-09-18T13:00,27.6,83,0.7,1005.7,9.8,275,Mumbai
2025-09-18T14:00,27.2,85,0.3,1005.4,8.7,284,Mumbai
2025-09-18T15:00,27.3,84,0.2,1004.8,8.4,281,Mumbai
2025-09-18T16:00,27.5,82,0.1,1004.7,8.3,288,Mumbai
2025-09-18T17:00,26.9,85,0.1,1004.9,7.7,282,Mumbai
2025-09-18T18:00,27.1,89,0.1,1005.5,7.3,293,Mumbai
2025-09-18T19:00,26.9,89,0.1,1006.0,5.5,297,Mumbai
2025-09-18T20:00,26.8,88,0.0,1006.9,5.2,301,Mumbai
2025-09-18T21:00,25.7,92,1.9,1008.3,1.7,32,Mumbai
2025-09-18T22:00,25.2,96,1.7,1008.7,3.2,43,Mumbai
2025-09-18T23:00,24.9,97,0.1,1008.3,3.8,107,Mumbai
2025-09-19T00:00,24.7,98,0.0,1008.0,4.9,92,Mumbai
2025-09-19T01:00,24.7,97,0.0,1007.5,4.2,100,Mumbai
2025-09-19T02:00,24.7,96,0.0,1006.9,4.0,85,Mumbai
2025-09-19T03:00,24.7,96,0.2,1007.0,5.4,120,Mumbai
2025-09-19T04:00,24.7,97,0.2,1007.1,4.4,173,Mumbai
2025-09-19T05:00,24.8,96,0.7,1007.7,3.9,164,Mumbai
2025-09-19T06:00,25.5,93,0.1,1007.7,4.8,250,Mumbai
2025-09-19T07:00,26.1,89,0.0,1008.4,4.1,229,Mumbai
2025-09-19T08:00,26.6,86,0.1,1009.2,6.4,252,Mumbai
2025-09-19T09:00,27.4,83,0.1,1009.5,7.5,255,Mumbai
2025-09-19T10:00,27.5,83,0.1,1009.5,8.0,247,Mumbai
2025-09-19T11:00,27.5,83,0.2,1009.4,8.1,252,Mumbai
2025-09-19T12:00,28.1,80,0.2,1008.5,9.1,256,Mumbai
2025-09-19T13:00,28.2,79,0.1,1007.3,9.6,279,Mumbai
2025-09-19T14:00,27.6,81,0.0,1006.2,11.7,283,Mumbai
2025-09-19T15:00,27.5,81,0.0,1005.8,10.7,283,Mumbai
2025-09-19T16:00,27.3,81,0.0,1005.6,9.9,289,Mumbai
2025-09-19T17:00,27.3,81,0.1,1006.0,9.0,283,Mumbai
2025-09-19T18:00,26.0,93,2.2,1006.9,4.5,272,Mumbai
2025-09-19T19:00,25.9,95,0.9,1007.6,4.1,308,Mumbai
2025-09-19T20:00,25.7,96,1.0,1008.7,0.4,27,Mumbai
2025-09-19T21:00,25.6,92,1.4,1009.4,4.1,139,Mumbai
2025-09-19T22:00,25.0,96,0.5,1009.8,6.3,127,Mumbai
2025-09-19T23:00,24.9,97,0.1,1009.1,7.0,145,Mumbai
2025-09-20T00:00,24.7,98,0.6,1008.9,7.1,120,Mumbai
2025-09-20T01:00,24.8,97,0.5,1008.3,4.3,158,Mumbai
2025-09-20T02:00,24.8,96,1.5,1007.6,5.6,158,Mumbai
2025-09-20T03:00,24.7,96,1.7,1007.4,5.3,145,Mumbai
2025-09-20T04:00,24.7,97,0.2,1007.2,5.7,148,Mumbai
2025-09-20T05:00,24.7,95,0.1,1007.5,4.3,163,Mumbai
2025-09-20T06:00,25.1,93,0.6,1008.0,3.1,204,Mumbai
2025-09-20T07:00,26.1,90,0.1,1008.6,3.4,196,Mumbai
2025-09-20T08:00,26.9,87,0.0,1009.2,4.1,236,Mumbai
2025-09-20T09:00,27.7,82,0.1,1009.6,6.9,256,Mumbai
2025-09-20T10:00,28.2,79,0.1,1009.8,7.2,264,Mumbai
2025-09-20T11:00,28.7,78,0.1,1009.3,7.2,270,Mumbai
2025-09-20T12:00,29.0,76,0.1,1008.6,10.1,272,Mumbai
2025-09-20T13:00,28.5,73,1.2,1007.4,11.2,274,Mumbai
2025-09-20T14:00,28.5,80,0.3,1006.4,9.5,271,Mumbai
2025-09-20T15:00,28.5,78,0.0,1005.8,11.3,278,Mumbai
2025-09-20T16:00,27.7,77,0.5,1006.0,11.2,281,Mumbai
2025-09-20T17:00,27.1,81,0.4,1005.9,8.9,289,Mumbai
2025-09-20T18:00,27.1,87,0.1,1006.9,7.0,296,Mumbai
2025-09-20T19:00,26.0,91,2.7,1007.9,1.9,304,Mumbai
2025-09-20T20:00,25.6,94,1.3,1008.6,0.2,360,Mumbai
2025-09-20T21:00,25.5,95,0.0,1009.4,3.7,133,Mumbai
2025-09-20T22:00,25.3,96,0.1,1009.7,6.2,136,Mumbai
2025-09-20T23:00,25.3,96,0.0,1008.9,3.8,155,Mumbai
2025-09-21T00:00,25.0,95,0.1,1008.4,2.1,149,Mumbai
2025-09-21T01:00,25.0,95,0.1,1008.0,2.3,129,Mumbai
2025-09-21T02:00,25.0,93,2.0,1007.4,4.0,129,Mumbai
2025-09-21T03:00,25.0,94,0.6,1007.2,5.1,153,Mumbai
2025-09-21T04:00,24.8,95,1.4,1007.4,0.2,360,Mumbai
2025-09-21T05:00,24.9,94,0.1,1007.5,0.6,288,Mumbai
2025-09-21T06:00,24.8,94,0.1,1007.7,0.2,90,Mumbai
2025-09-21T07:00,25.6,93,0.1,1008.2,1.3,262,Mumbai
2025-09-21T08:00,26.5,90,0.1,1008.8,2.0,243,Mumbai
2025-09-21T09:00,27.4,86,0.1,1008.9,4.8,250,Mumbai
2025-09-21T10:00,27.9,84,0.1,1008.9,5.2,270,Mumbai
2025-09-21T11:00,28.1,82,0.1,1008.3,6.1,272,Mumbai
2025-09-21T12:00,28.3,80,0.0,1007.4,9.0,269,Mumbai
2025-09-21T13:00,28.6,78,0.1,1006.3,10.9,278,Mumbai
2025-09-21T14:00,28.0,81,0.9,1005.4,11.6,277,Mumbai
2025-09-21T15:00,27.7,81,0.2,1005.3,12.6,295,Mumbai
2025-09-21T16:00,27.0,82,0.8,1005.3,13.5,293,Mumbai
2025-09-21T17:00,27.0,86,1.1,1005.5,10.7,292,Mumbai
2025-09-21T18:00,25.9,92,3.5,1006.6,5.4,307,Mumbai
2025-09-21T19:00,25.8,92,1.5,1007.6,10.9,333,Mumbai
2025-09-21T20:00,25.3,94,1.0,1008.6,1.8,53,Mumbai
2025-09-21T21:00,25.2,96,1.3,1009.1,1.8,114,Mumbai
2025-09-21T22:00,25.0,98,0.3,1009.5,1.9,139,Mumbai
2025-09-21T23:00,24.8,97,0.1,1009.1,5.8,97,Mumbai
2025-09-22T00:00,24.4,98,0.2,1008.9,5.4,124,Mumbai
2025-09-22T01:00,24.3,97,0.1,1008.3,5.1,113,Mumbai
2025-09-22T02:00,24.2,97,0.0,1007.6,5.3,108,Mumbai
2025-09-22T03:00,24.1,97,0.1,1007.3,3.0,128,Mumbai
2025-09-22T04:00,24.0,98,0.0,1007.3,3.2,109,Mumbai
2025-09-22T05:00,24.2,97,0.0,1007.7,3.8,98,Mumbai
2025-09-22T06:00,25.4,91,0.1,1007.8,0.8,153,Mumbai
2025-09-22T07:00,25.8,88,0.3,1008.6,1.3,45,Mumbai
2025-09-22T08:00,26.4,86,0.1,1009.2,2.6,231,Mumbai
2025-09-22T09:00,27.0,82,0.2,1009.4,4.4,279,Mumbai
2025-09-22T10:00,27.8,78,0.4,1009.7,7.2,288,Mumbai
2025-09-22T11:00,28.3,77,0.5,1009.3,9.0,283,Mumbai
2025-09-22T12:00,27.9,80,0.6,1008.5,11.6,286,Mumbai
2025-09-22T13:00,27.2,80,3.9,1007.8,10.2,293,Mumbai
2025-09-22T14:00,26.8,85,0.5,1007.1,11.3,283,Mumbai
2025-09-22T15:00,27.0,83,0.5,1006.8,11.8,276,Mumbai
2025-09-22T16:00,26.4,82,1.7,1006.7,12.7,283,Mumbai
2025-09-22T17:00,26.1,88,0.8,1007.3,8.0,276,Mumbai
2025-09-22T18:00,25.5,92,1.1,1007.8,7.7,300,Mumbai
2025-09-22T19:00,25.7,92,0.7,1008.5,7.5,312,Mumbai
2025-09-22T20:00,25.2,95,1.1,1009.3,7.4,342,Mumbai
2025-09-22T21:00,25.1,96,1.3,1010.3,5.1,32,Mumbai
2025-09-22T22:00,25.0,97,1.6,1010.4,0.9,90,Mumbai
2025-09-22T23:00,25.1,97,1.2,1010.3,1.0,31,Mumbai
2025-09-23T00:00,25.2,95,1.9,1009.8,0.7,14,Mumbai
2025-09-23T01:00,25.3,94,0.9,1009.3,0.7,360,Mumbai
2025-09-23T02:00,25.1,95,0.0,1008.6,1.5,21,Mumbai
2025-09-23T03:00,25.2,95,0.0,1008.2,2.8,11,Mumbai
2025-09-23T04:00,24.9,96,0.0,1008.2,3.7,55,Mumbai
2025-09-23T05:00,24.5,98,0.0,1008.4,6.0,95,Mumbai
